"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000044556.4",3.34361581193489,-2.1895300588759,0.755506225186783,-2.89809664815745,0.00375434876647551,0.0328286482616036
"ENSMUSG00000084954.3",23.2641093466348,-1.02248223231774,0.352827623457817,-2.89796536421129,0.00375592065739456,0.0328286482616036
"ENSMUSG00000096472.3",4.36922130255973,-1.47219685604945,0.508022003854835,-2.89789978559694,0.00375670606825138,0.0328286482616036
"ENSMUSG00000010086.18",10.2113367199043,1.10631365605708,0.381745865480069,2.89803703483684,0.00375506245545735,0.0328286482616036
"ENSMUSG00000028848.14",17.3251484192927,-1.55020163869125,0.535044305747379,-2.89733321528549,0.00376349789026097,0.0328772268829779
"ENSMUSG00000026141.14",17.2579670903625,-0.945541341553137,0.326401686947475,-2.89686413816021,0.0037691294449343,0.0329101872022555
"ENSMUSG00000020783.15",13.7294667879768,-1.03947568017497,0.358825665072004,-2.89688219477385,0.00376891252270927,0.0329101872022555
"ENSMUSG00000110915.2",14.2891129498145,-1.36001430088552,0.469558767836511,-2.89636653395225,0.00377511185506693,0.0329542978425426
"ENSMUSG00000005506.17",1282.68938573411,1.06176596662321,0.366598966327839,2.89626012113112,0.00377639231492065,0.0329573518563122
"ENSMUSG00000068327.6",3.55664892339125,-1.26558239343803,0.436996978203866,-2.89608957627074,0.00377844529544606,0.0329671446509539
"ENSMUSG00000108655.2",0.904180009199577,-1.9253838992199,0.664933515534096,-2.89560362688797,0.00378430060823334,0.033010100009996
"ENSMUSG00000113302.2",0.865138991304634,2.45289755210908,0.84714897479035,2.89547367122308,0.00378586786995686,0.033015639156494
"ENSMUSG00000030170.15",23.1530028013943,1.0211241138098,0.352709885439312,2.89508220768451,0.00379059247467352,0.033048703222689
"ENSMUSG00000043230.3",2.41079612428801,-1.77608349044903,0.613644583719925,-2.89431950931984,0.00379981293461162,0.0331209389808689
"ENSMUSG00000018697.15",43.9640419283405,-1.12008730640585,0.387118286902716,-2.89339807573423,0.00381097956895072,0.0332100987781471
"ENSMUSG00000104871.2",1.67609971918262,-2.70980077943369,0.936581602243005,-2.89328850037629,0.00381230946858003,0.0332135153332747
"ENSMUSG00000050552.9",4.44107326655479,-1.07748458403048,0.372429610435052,-2.89312276425019,0.00381432178430757,0.0332228740755663
"ENSMUSG00000061461.12",1.61327531477765,-2.30005744911633,0.795166490230864,-2.89254826174647,0.00382130468604043,0.033275511545641
"ENSMUSG00002076233.1",45.9854596421664,0.986387261552223,0.341108058326995,2.89171491987049,0.00383145434661998,0.0333556921547558
"ENSMUSG00000031563.9",7.81637665892726,-1.77645741193928,0.614373679128736,-2.89149335703726,0.00383415698273708,0.0333710173368478
"ENSMUSG00000006784.15",1021.87675845618,0.757379887234345,0.261946799846958,2.89135002861972,0.00383590623352307,0.0333780391302751
"ENSMUSG00000033006.11",6.07297800182577,-1.00912822329516,0.349044356575314,-2.89111743045019,0.00383874651964704,0.0333945487578727
"ENSMUSG00000053897.16",269.480847744684,-1.11405215412837,0.385362603972591,-2.89091920867239,0.00384116853913461,0.0334074125278616
"ENSMUSG00000074194.5",162.809862370373,1.01295496173582,0.350422732295965,2.89066566857394,0.00384426850219454,0.0334228851468814
"ENSMUSG00000117570.2",96.5837507795247,0.810149412997431,0.280268452852887,2.89061934995116,0.00384483507238162,0.0334228851468814
"ENSMUSG00000024913.17",50.4857639447783,-1.2063702075469,0.417523037042625,-2.88935004902194,0.00386039073826475,0.0335498743547598
"ENSMUSG00000103175.2",1476.89785123801,-1.07184533734041,0.370977219156565,-2.88924840122879,0.00386163893197435,0.0335524884141
"ENSMUSG00000050700.12",29.8010052075895,-1.62372013792923,0.562235377954349,-2.88797219384701,0.00387734147061005,0.0336641451781454
"ENSMUSG00000097313.3",6.17834029861107,1.43375835614773,0.496457517938249,2.88797793233553,0.00387727073424515,0.0336641451781454
"ENSMUSG00000048029.11",9.73786416533054,-1.22332068544705,0.423584407388571,-2.88802105107908,0.00387673926189054,0.0336641451781454
"ENSMUSG00000110992.2",1.97762119886395,-2.12443552495697,0.735657979319599,-2.88780327907519,0.00387942414981854,0.0336739721239764
"ENSMUSG00000051860.14",710.918813675029,-0.916560047101246,0.317409545771659,-2.88762596875587,0.00388161143732882,0.0336764500374817
"ENSMUSG00000065204.3",1.54165121966912,-2.28233469887006,0.790366179132949,-2.88769276713465,0.00388078728578487,0.0336764500374817
"ENSMUSG00000106211.2",3.52903590934514,-1.66450230736272,0.576445722685556,-2.88752651265778,0.00388283881104798,0.0336788480267608
"ENSMUSG00000070816.4",79.8968414283752,0.963493998178689,0.333755985049447,2.88682163418266,0.0038915477254619,0.0337456640234082
"ENSMUSG00000112739.2",3.88790538528134,1.08156695318587,0.374666104417589,2.88674886901536,0.0038924477632535,0.0337456640234082
"ENSMUSG00000081336.2",1.53427037750927,-2.59864477595666,0.900427874222924,-2.88601102914469,0.00390158484482955,0.0338165999215953
"ENSMUSG00000048388.4",7.53558503640198,-1.46940919297833,0.509170414330058,-2.88588879405278,0.00390310042964171,0.0338214587021681
"ENSMUSG00000091110.2",0.781687174450205,-2.15486448844527,0.746783928221934,-2.88552606317589,0.00390760105420533,0.033852174984022
"ENSMUSG00000020381.11",3.49240298878586,-1.51308292273664,0.524491980492737,-2.88485425709495,0.00391594901576001,0.0339161981885891
"ENSMUSG00002076941.1",1.98021367498434,-2.45915530973199,0.852480277141962,-2.88470639810764,0.00391778850678396,0.0339238337329471
"ENSMUSG00000078487.9",115.394695043754,0.9752077560629,0.338150298081251,2.88394764575537,0.00392724038127586,0.0339973644837166
"ENSMUSG00000019232.15",4.5553465134146,-1.75039425368829,0.606985553098293,-2.88374944799525,0.00392971276500895,0.0340104539522952
"ENSMUSG00000032889.8",1.75848856543085,2.39657439258431,0.831108660999582,2.88358731540823,0.0039317363110261,0.034019653421693
"ENSMUSG00000070283.5",3.68195206397672,-1.93367826206303,0.670719429545635,-2.88299127307667,0.00393918353892552,0.0340757657623467
"ENSMUSG00000107760.2",14.7761539495256,-1.30018221104575,0.45102485230073,-2.88272853350181,0.00394247039461181,0.0340958703358186
"ENSMUSG00000019087.14",4.52449671350065,1.25282456822445,0.43462993564465,2.88250869412905,0.00394522248504816,0.0341113413837843
"ENSMUSG00000085539.2",3.68773678717838,1.25502120905289,0.435429743092192,2.88225880055964,0.00394835293183499,0.0341300754407948
"ENSMUSG00000079020.10",49.6301647212915,1.15989094966542,0.402461363150997,2.88199329392583,0.00395168143671829,0.0341505119769103
"ENSMUSG00000025817.13",855.104079467688,1.00074827242868,0.347289380370987,2.88159767902964,0.0039566457617142,0.0341850718836566
"ENSMUSG00000019302.17",124.640023534398,-1.12597530921025,0.390801023970939,-2.88119846199272,0.0039616610278936,0.0342200549519151
"ENSMUSG00000026432.8",61.2409602835437,0.722185909373878,0.250742604316701,2.88018827650733,0.00397437753670514,0.0343131595471508
"ENSMUSG00000078122.5",1.26976489958532,-2.40037702081804,0.83339976198395,-2.88022282980237,0.0039739419582941,0.0343131595471508
"ENSMUSG00000054453.12",3.16107392940525,-2.00635289747034,0.696645254550939,-2.88002090642769,0.0039764880154886,0.0343230131778038
"ENSMUSG00000048351.15",2.14323811854338,-1.56258095045178,0.542589877611665,-2.8798564347161,0.0039785629381302,0.0343325551788209
"ENSMUSG00000029544.17",420.887570185519,-1.06369752205383,0.369387005670531,-2.8796289683308,0.00398143420146762,0.0343489627880574
"ENSMUSG00000097911.3",6.86372510584713,-1.49491012253316,0.519198573528321,-2.87926469515158,0.00398603626932993,0.0343802909104529
"ENSMUSG00000069206.15",167.935958275717,0.696435024424324,0.241896289918469,2.87906451421415,0.00398856732352488,0.0343937452550848
"ENSMUSG00000084711.3",18.4287818084568,-1.25381203396348,0.435527760344522,-2.87883379229756,0.00399148634284642,0.0343937929031401
"ENSMUSG00000019988.8",6.78014526506247,-1.6659932003947,0.578693273360887,-2.87888813830353,0.00399079860012115,0.0343937929031401
"ENSMUSG00000022952.18",68.6456864131049,-1.06465533279854,0.369805202634385,-2.87896255978618,0.00398985697899623,0.0343937929031401
"ENSMUSG00000012114.18",344.695200558362,0.71811664407974,0.249498052252306,2.87824549168641,0.00399893811277039,0.0344496213241945
"ENSMUSG00002076208.1",1.24198153848436,-2.15500795139405,0.748883273235586,-2.87762863507852,0.00400676515341128,0.0345086546469019
"ENSMUSG00000096973.2",1.1567186224811,-2.54026285448917,0.882892817105633,-2.87720412407121,0.00401215967612627,0.0345430988654073
"ENSMUSG00000097577.3",31.9310036187225,-0.60565210294792,0.21050341683431,-2.87716043784998,0.00401271519786208,0.0345430988654073
"ENSMUSG00000043518.8",1.26149957612148,-1.77608894040951,0.617330120405633,-2.87704889442699,0.00401413392059094,0.0345469144101405
"ENSMUSG00000067629.14",583.361966921882,0.786912395069998,0.273569920876303,2.87645802780273,0.00402165676136427,0.0346032493206306
"ENSMUSG00000033294.12",13.9928549733,-1.58014293860646,0.549476953494784,-2.87572195440851,0.00403104625933184,0.0346725712087045
"ENSMUSG00000020891.12",44.230013857546,-0.448115292699588,0.155829711578343,-2.87567299047653,0.00403167155830708,0.0346725712087045
"ENSMUSG00000063972.14",1265.85471387745,0.974008071993869,0.33872594231947,2.87550479695834,0.00403382016186581,0.0346774955379019
"ENSMUSG00000041362.18",7.3879229178828,-1.27017589986492,0.441727351049081,-2.87547487573118,0.00403420250222098,0.0346774955379019
"ENSMUSG00000105230.2",22.5892764865796,0.916557256277755,0.318768799088302,2.87530416684181,0.00403638448918054,0.0346794169539856
"ENSMUSG00000114786.2",3.10328614466774,-1.91181525377965,0.664907958716878,-2.87530812154666,0.00403633392834961,0.0346794169539856
"ENSMUSG00000075166.3",1.92590173798745,-2.69552083629966,0.937526201504182,-2.87514187014179,0.00403845994560699,0.0346859186018389
"ENSMUSG00000042210.18",3.31201181729331,-1.7928729739408,0.623588072905859,-2.87509183039084,0.00403910005122077,0.0346859186018389
"ENSMUSG00000087312.2",0.933844356994308,-2.43162720254742,0.845794363701304,-2.87496264683807,0.00404075298560605,0.0346917010873305
"ENSMUSG00000078925.12",356.358454968647,-1.11597046918411,0.388194328205752,-2.87477273133322,0.00404318411471984,0.0346957512534052
"ENSMUSG00000099411.2",8.05545588646519,1.1552472746913,0.401854370256967,2.87479087001736,0.00404295186210688,0.0346957512534052
"ENSMUSG00000037646.11",249.159584779105,-0.678957071206456,0.236220460177366,-2.8742517506598,0.00404986006370062,0.0347446206773153
"ENSMUSG00000085612.2",6.81761309398449,-0.77801814008536,0.270703858789646,-2.87405633434257,0.00405236674621577,0.0347577060589081
"ENSMUSG00000027122.16",4.69246906552646,-1.91203669963506,0.665746703476442,-2.87201827609608,0.00407859378826785,0.0349741886226407
"ENSMUSG00000086127.2",1.84631801028937,-1.41345434629433,0.492160758468141,-2.87193629718415,0.00407965196136138,0.0349747940478367
"ENSMUSG00000020640.11",104.521539722017,0.640103487053537,0.222910065417787,2.87157731461712,0.00408428859659326,0.0350060698568127
"ENSMUSG00000055799.14",422.175747059003,1.18068735611536,0.411191212888819,2.87138275115476,0.00408680358517542,0.0350191504885041
"ENSMUSG00000104184.2",5.01622371808969,2.25511171069585,0.785509826161904,2.87088924363251,0.00409318912393261,0.0350653828795534
"ENSMUSG00000104682.2",63.7329222196575,0.894781159331144,0.311717433144792,2.87048802597935,0.00409838718733163,0.0351014225488149
"ENSMUSG00000030201.16",97.1662950785939,-1.13141092969435,0.394167295907293,-2.87038255441784,0.00409975464135049,0.0351046447348713
"ENSMUSG00000042082.8",5.93187309415273,-1.63809527964809,0.570725899617067,-2.87019614975803,0.00410217241727073,0.0351083702652593
"ENSMUSG00000005936.20",19.9508684460461,1.33336070274637,0.464551681683395,2.87020961352389,0.00410199774111832,0.0351083702652593
"ENSMUSG00000103840.2",2.90450763510859,-2.41662551125256,0.842011462124468,-2.87006248721983,0.00410390689396749,0.0351147288354333
"ENSMUSG00000086498.2",1.5323099911017,-2.09773175797845,0.730933366760581,-2.86993569232634,0.00410555286751868,0.0351203272471435
"ENSMUSG00000032374.15",30.8058194911782,-0.96568382102027,0.336495119350889,-2.86983009704006,0.00410692409795967,0.0351235732743883
"ENSMUSG00000031870.17",3.01483338214722,-1.88064801904349,0.65548302182249,-2.8691025647233,0.00411638292812818,0.0351959684692563
"ENSMUSG00000042333.17",0.892601559921634,-2.44816121924918,0.853381338170054,-2.86877754381046,0.0041206149915858,0.0352236495117092
"ENSMUSG00000039286.13",20.7270169921252,-0.961546709525971,0.335431490023329,-2.86659642318941,0.00414911743540432,0.0354568701812238
"ENSMUSG00000111473.2",1178.88845200048,-1.49155749191931,0.520339163664029,-2.86651014583707,0.0041502485595047,0.0354568701812238
"ENSMUSG00000043880.6",1.09970818432796,-2.52221271269813,0.879926749422033,-2.86638940611227,0.00415183196623885,0.0354568701812238
"ENSMUSG00000022999.16",955.849681004159,0.696026713253828,0.242823959875856,2.86638399937828,0.00415190288413201,0.0354568701812238
"ENSMUSG00000039195.5",36.3205591345462,1.2075111066518,0.42137274748929,2.86566018767621,0.00416140675108146,0.0355292224739752
"ENSMUSG00000097148.3",2.13974372817167,-2.10176365518627,0.733449854209378,-2.86558602898881,0.00416238159097905,0.0355292224739752
"ENSMUSG00000102389.2",36.5048296518636,-0.687559351881529,0.239961313676456,-2.86529249797564,0.00416624218432132,0.0355536064958408
"ENSMUSG00000050063.19",1.49066703312689,-1.80302709159999,0.629352608281728,-2.86489174410933,0.00417151824483126,0.0355900550808718
"ENSMUSG00000058216.14",87.095506399784,-1.35985270436929,0.474703103422658,-2.86463832775606,0.0041748576847779,0.035609967463008
"ENSMUSG00000057691.9",78.2684958895273,-1.11192569683207,0.388195121334999,-2.86434742664506,0.00417869407675517,0.0356341080491896
"ENSMUSG00000110499.2",0.750661370843024,-2.29227281420582,0.800982087803268,-2.86182781002318,0.00421205673409545,0.0359099637067863
"ENSMUSG00000047298.4",3.27065007617185,-1.70801020480445,0.596854945814862,-2.86168392635596,0.00421396919421808,0.0359176219045086
"ENSMUSG00000039842.16",37.1632398688469,-0.892456087367273,0.311877324105199,-2.86156132039353,0.00421559945874493,0.0359228717111289
"ENSMUSG00000026235.15",8.16313108580461,-1.32189378785025,0.462061604183113,-2.8608604910751,0.0042249292183179,0.0359913349688481
"ENSMUSG00000028756.13",18.9787531930128,-1.25575472854655,0.438951500379785,-2.86080518567554,0.0042256662657199,0.0359913349688481
"ENSMUSG00000023988.9",14.6038287148389,1.42543095237678,0.498307502516489,2.8605448346217,0.00422913749516515,0.0360122395747232
"ENSMUSG00000095890.2",1.95376760271177,-2.41622430844823,0.844729449482532,-2.86035287384424,0.0042316985415053,0.0360253855402428
"ENSMUSG00000021264.13",5.00586778347431,-1.30072822060743,0.454854119321609,-2.85966019731206,0.00424095159148595,0.0360954820025174
"ENSMUSG00000021886.8",11.9066539086331,-0.94367468220535,0.330012172342941,-2.85951477336631,0.00424289655185452,0.0361033592945526
"ENSMUSG00000028826.15",348.243734774004,-1.16602710475228,0.407859518236962,-2.85889393924805,0.0042512089480066,0.0361654011274691
"ENSMUSG00000044522.9",4.71957445173214,-1.16732774968104,0.408366892783069,-2.85852690389655,0.00425613015694474,0.036195960461794
"ENSMUSG00000030064.17",70.370887203186,-0.942190198337008,0.329613048737023,-2.85847360093053,0.00425684527243744,0.036195960461794
"ENSMUSG00000053716.10",73.2400756049356,1.16511613450227,0.407619571645492,2.85834198244919,0.00425861153990654,0.0362022870105113
"ENSMUSG00000083317.2",4.75427591402897,-1.04177386068436,0.364489242230069,-2.85817450828021,0.00426085993727432,0.0362127081062083
"ENSMUSG00000095642.4",1.9644971056681,-2.4096627309008,0.843108475579439,-2.85806963243339,0.00426226847910333,0.036215988048811
"ENSMUSG00000087225.2",1.65630991823146,-2.38702082194991,0.835296041214926,-2.85769440314601,0.00426731147912675,0.0362501405692669
"ENSMUSG00000100013.2",3.40302400003417,-1.81384772311843,0.634765722067865,-2.85750736068339,0.00426982730951055,0.0362549746915077
"ENSMUSG00000041930.8",54.9560482082823,-1.18631058211287,0.415156826828803,-2.85749987823773,0.00426992798075049,0.0362549746915077
"ENSMUSG00000118103.2",1.09123008555274,-2.94695828672918,1.03147636769439,-2.8570293794674,0.00427626254786625,0.0363000570787832
"ENSMUSG00000094792.4",1.69220062421326,-2.52681816616784,0.884813968057673,-2.85576206681576,0.00429336744454541,0.0364277930159501
"ENSMUSG00000022434.9",371.320684961767,0.836891380286197,0.293049459673796,2.85580250247781,0.00429282072835643,0.0364277930159501
"ENSMUSG00000118086.2",7.48482446784376,-1.73990718273904,0.609349062589723,-2.85535383503252,0.0042988905384916,0.036465918184594
"ENSMUSG00000041649.14",29.7923767171863,-1.05955129846077,0.371147136731853,-2.85480121924333,0.00430637731161458,0.0365206782784556
"ENSMUSG00000117957.2",434.409943605547,-1.4182969924667,0.496882801510355,-2.85438938147096,0.00431196452715645,0.0365593066146147
"ENSMUSG00000024130.17",186.640040775181,-1.08056458776151,0.378653510467291,-2.85370281244191,0.00432129351008665,0.0366296337146287
"ENSMUSG00000115817.2",8.23439593387262,-1.205415881671,0.422430273968817,-2.85352626445515,0.00432369537001821,0.0366412231464931
"ENSMUSG00000042942.19",13.8720079184915,-1.12189310835408,0.393228893849891,-2.85302816222439,0.00433047836425084,0.0366899261411348
"ENSMUSG00000039994.16",15621.0172305934,0.816691143211191,0.286291790258118,2.85265303093348,0.00433559314752705,0.0367244753216145
"ENSMUSG00000090778.2",1.58353609718401,2.23040068790104,0.78195020975235,2.85235640336669,0.00433964143708629,0.0367499764453398
"ENSMUSG00000102908.2",86.1151949255668,0.815873650354352,0.286066257106256,2.85204434317923,0.0043439040454693,0.0367753053113198
"ENSMUSG00000021384.15",8.71858433259995,-0.883518529917289,0.309790688735367,-2.8519854277222,0.0043447092311891,0.0367753053113198
"ENSMUSG00000056961.3",2.44011252508247,-2.21690053791497,0.777451650679078,-2.85149634189931,0.00435139869459401,0.0368231265875859
"ENSMUSG00000104278.2",1.02287349486765,-3.15338318851468,1.10601374083718,-2.85112478451467,0.00435648690431576,0.0368573778586581
"ENSMUSG00000055730.17",207.857514694648,1.26533370446431,0.443880098491992,2.85062049135131,0.00436340146267719,0.0369070606163631
"ENSMUSG00000022353.11",252.87304005942,-0.597618672377137,0.209651894943439,-2.85052836053958,0.00436466577809585,0.0369089394773793
"ENSMUSG00000021314.14",5.66956132087587,-1.46146507545887,0.51274862344857,-2.85025645828078,0.00436839904197093,0.0369316906353307
"ENSMUSG00000085400.2",0.63924074145822,-2.08273178170931,0.731134564942415,-2.84862989875653,0.00439079249319691,0.0370944456456509
"ENSMUSG00000011960.13",26.0240750997381,1.89226267595,0.664268198167184,2.84864258317805,0.00439061746023707,0.0370944456456509
"ENSMUSG00000117228.2",33.7400351413106,-1.42406494609234,0.499910694474996,-2.84863869053229,0.00439067117437582,0.0370944456456509
"ENSMUSG00000023892.9",6.18826258694021,-1.51729893525557,0.532718162169237,-2.84822077226934,0.00439644144281096,0.0371292707433856
"ENSMUSG00000002661.15",18.4719585964334,-1.0917140785977,0.383312623064269,-2.84810364414912,0.00439805988334046,0.0371292707433856
"ENSMUSG00000100714.7",4.45248062459912,-1.38337278820362,0.48570789894475,-2.84815789738883,0.00439731016154961,0.0371292707433856
"ENSMUSG00000030031.15",3.63746794085707,-1.78006578290802,0.625078680631111,-2.84774675263405,0.0044029946311716,0.0371620721789662
"ENSMUSG00000083204.2",173.828858165922,0.899472658215164,0.315912694879268,2.84721909817177,0.00441029971752712,0.037214859303365
"ENSMUSG00000102776.2",12.8155889637004,-0.682925500751739,0.239904926740556,-2.84665058792347,0.00441818272178887,0.0372724966870302
"ENSMUSG00000053063.12",2.58465869834415,-2.17786888275351,0.765132623823106,-2.8463939648416,0.00442174525736817,0.0372936671325777
"ENSMUSG00000008307.12",22.1098694047095,-0.901402499066762,0.316721863603654,-2.84603812572529,0.00442668945406762,0.0373264778609059
"ENSMUSG00000033981.15",5.62870360265779,-1.9492398339821,0.685268898519783,-2.84448898555379,0.00444827237564561,0.0374995396770981
"ENSMUSG00000059410.6",2.46767903388968,2.61234218761711,0.918512742965649,2.8441001038075,0.00445370530392671,0.037531207777763
"ENSMUSG00000042675.16",62.5258216877537,-1.38829927404638,0.488138496087325,-2.84406840512334,0.00445414841987683,0.037531207777763
"ENSMUSG00000060787.10",4.87670191108401,-1.83434840100889,0.645054515848199,-2.84371065691535,0.00445915215301831,0.0375591634054821
"ENSMUSG00000115626.2",2.04910532835399,-2.44602963612959,0.860163593862001,-2.8436795669848,0.00445958724043632,0.0375591634054821
"ENSMUSG00000006920.15",2238.92808643795,0.796961882395261,0.280277143076971,2.84347797200286,0.00446240939097006,0.0375739963340952
"ENSMUSG00000033039.11",296.673584820787,-0.9549936176108,0.335874788055947,-2.84330247929097,0.0044648674503856,0.0375857572511067
"ENSMUSG00000042694.18",48.1666768119708,-0.685265124328316,0.241018091807781,-2.84321031333546,0.00446615887504811,0.0375876940493889
"ENSMUSG00000047143.4",160.330472011292,0.867208676798094,0.305145296341905,2.84195328322026,0.00448380613697738,0.037727249784047
"ENSMUSG00002075919.1",4.70908871999718,-1.29835184390581,0.45691114412292,-2.84158497906219,0.00448898865945885,0.0377556032322428
"ENSMUSG00000064201.9",1.83882744111445,2.29471381258732,0.80755358371028,2.84156229242935,0.00448930806751304,0.0377556032322428
"ENSMUSG00000086128.9",2.64819891673736,-1.83345779789667,0.645351883969463,-2.84102029209141,0.00449694508583594,0.0378108523777017
"ENSMUSG00000022015.9",10.4555009581719,-0.980297019857655,0.345193699571461,-2.83984621119864,0.00451352877159248,0.0379412820901846
"ENSMUSG00000005442.14",5558.12303857959,1.24759697617939,0.439333081072593,2.83975195569952,0.00451486251342972,0.0379434874022576
"ENSMUSG00000108584.2",9.90166358609938,-1.48426051998011,0.522715280070637,-2.8395200534018,0.00451814551624635,0.0379620696222691
"ENSMUSG00000030909.7",103.470519523754,1.06206966820632,0.374110415562645,2.8389203401595,0.0045266455888218,0.0380244671556271
"ENSMUSG00000031298.16",6.0912221509483,-1.30962447044753,0.461518072253532,-2.83764504400185,0.00454476925334495,0.0381676554676811
"ENSMUSG00000116894.2",11.2014820332385,0.802875491436088,0.28299050625228,2.83711104682905,0.00455237757185415,0.0382224873653899
"ENSMUSG00000119244.1",0.953029777394248,-1.84418145860463,0.650044665059153,-2.83700729770132,0.00455385711303782,0.0382241738924741
"ENSMUSG00000072739.5",0.956909631908152,-1.92680984087148,0.679184626067172,-2.83694560642325,0.00455473708389781,0.0382241738924741
"ENSMUSG00000058407.13",136.640397089259,-0.965896556377665,0.34050086169705,-2.83669342733423,0.00455833579475522,0.0382453120519441
"ENSMUSG00000091475.5",48.9048739423031,-0.55132179150377,0.19445077823867,-2.83527685770984,0.00457859880041872,0.0384062237131286
"ENSMUSG00000031891.7",247.914794723056,1.07482715985295,0.379254287406811,2.83405407807566,0.00459615534626448,0.03854436220411
"ENSMUSG00000090246.2",4.33171607292231,-1.1216275121952,0.395897984522817,-2.83312256198303,0.00460957084933436,0.0386455409626064
"ENSMUSG00000112489.2",9.22727039288301,-1.06828775956344,0.377078465562227,-2.83306488470672,0.00461040267025306,0.0386455409626064
"ENSMUSG00000117973.2",3.30056406007647,-2.26218135915161,0.798808095661207,-2.83194595978538,0.00462656671219261,0.0387718552087793
"ENSMUSG00000026638.16",122.604746436021,-0.909702767758944,0.321249672768165,-2.83176247284599,0.00462922226539626,0.0387849317551475
"ENSMUSG00000078688.12",3.17842997520209,-1.77898841055147,0.628263392702202,-2.83159647882701,0.00463162583768877,0.0387958914479063
"ENSMUSG00000015957.13",10.5536833332277,-1.55985754874033,0.551086212450863,-2.83051456105775,0.00464731957552225,0.0389089415525107
"ENSMUSG00000092458.2",1.05703394646865,-2.6717618662701,0.943907366321514,-2.83053397144487,0.00464703759487082,0.0389089415525107
"ENSMUSG00000032269.9",4.94356444761159,-1.88584264153386,0.666341739916602,-2.83014334622035,0.00465271530965667,0.038944399125401
"ENSMUSG00000074863.6",12.1610024722624,-1.46849338450422,0.518889066895481,-2.83007193288969,0.00465375397709155,0.038944399125401
"ENSMUSG00000051864.11",9.27812137837773,-0.850637289928905,0.30063494261627,-2.82946913132003,0.00466252976181007,0.0390086207215931
"ENSMUSG00000033634.8",540.948853614848,1.13346431217509,0.400619302842884,2.82928032706305,0.00466528151650666,0.0390224243994056
"ENSMUSG00000021279.6",170.056826598727,-1.09263903587391,0.386252482109375,-2.82882074933698,0.00467198584469585,0.039069274779198
"ENSMUSG00000019836.6",7.13097906660709,-0.823080482229148,0.291024186349597,-2.82822019899202,0.00468075983056821,0.0391257647644492
"ENSMUSG00000047181.13",5.43998622550732,-1.56690321758762,0.554027032935894,-2.82820715314974,0.00468095059457776,0.0391257647644492
"ENSMUSG00000035275.15",7.4501075446644,-1.24642722187042,0.440761563838292,-2.82789454465161,0.00468552384624652,0.0391547491776358
"ENSMUSG00000093867.8",7.14418434293666,-1.5069380708731,0.53302355215547,-2.82715100445235,0.00469641759504746,0.039236524918284
"ENSMUSG00000061132.14",48.4761364603158,-0.861063437146875,0.304578323675986,-2.82706735907734,0.00469764453303272,0.0392375191361683
"ENSMUSG00000062369.3",1.03001278855411,2.75473793680066,0.974463112220384,2.82692890295641,0.00469967609084833,0.0392452319635449
"ENSMUSG00000105152.2",1.09663170521515,2.94239363044194,1.0411687104576,2.82604884385042,0.00471260774697049,0.0393346696580155
"ENSMUSG00000024856.11",357.933749823621,0.870097419185515,0.307878496970166,2.82610649249021,0.00471175966856892,0.0393346696580155
"ENSMUSG00000029552.20",6254.61900832679,1.25477969144086,0.444080346737362,2.82556906798437,0.00471967116896474,0.0393843436495962
"ENSMUSG00000112391.2",29.4905289771291,0.861700345521599,0.304997515003198,2.82527005347098,0.00472407820753678,0.0394025505699282
"ENSMUSG00000114240.2",11.2660803604656,-0.880776641798947,0.311744261091728,-2.82531790229102,0.00472337273534482,0.0394025505699282
"ENSMUSG00000026961.7",39.140099027662,-1.14235346855761,0.404346515794351,-2.82518439985423,0.00472534130329587,0.039403805570102
"ENSMUSG00000018845.15",155.539610808858,-0.624625061734275,0.221105949642901,-2.82500341009856,0.00472801128415116,0.0394167889896924
"ENSMUSG00000023978.6",3.4362337168636,-1.11810120528594,0.39585638214519,-2.82451226181278,0.00473526364022301,0.0394679599478696
"ENSMUSG00000051877.9",2.34610721922589,-2.20819931280022,0.781871199353811,-2.82424946030142,0.00473914833369724,0.0394910442912677
"ENSMUSG00000093934.3",2.64657360187812,-2.20510396485381,0.780888001429959,-2.82384152505331,0.00474518408706311,0.039532038212971
"ENSMUSG00000026558.14",4.32857951393076,-1.60343058467277,0.568141318444686,-2.82223899691408,0.00476896228205172,0.0397114505569861
"ENSMUSG00000069830.11",838.077083930636,0.802938304971708,0.284498229543699,2.82229631537435,0.00476810993881444,0.0397114505569861
"ENSMUSG00000048424.19",3.74784289660506,-1.49535901273225,0.529974811547448,-2.82156619550658,0.00477897736095997,0.0397854920635631
"ENSMUSG00000026173.16",312.981989226265,0.612773741070404,0.217304074618483,2.8198907091192,0.0048040008199089,0.0399779602756174
"ENSMUSG00000022452.17",7.72942566062899,1.21204961010795,0.429825080776057,2.81986711412831,0.00480435405712347,0.0399779602756174
"ENSMUSG00000095893.5",1.43050593191264,-2.35383800491065,0.834923760745423,-2.81922507847798,0.00481397490602699,0.0400486073048969
"ENSMUSG00000107565.2",0.970962147950685,2.88746480298594,1.02508606662598,2.81680231250231,0.0048504370613645,0.0403362401906039
"ENSMUSG00000112096.2",4.24520271532854,-1.02493714083313,0.36386882302603,-2.8167764754053,0.00485082724754432,0.0403362401906039
"ENSMUSG00000048022.12",3.19657334950382,-1.4201756792599,0.50419962954157,-2.81669322238725,0.00485208470957206,0.0403372253496466
